Point_ID,UTM_E,UTM_N,DATUM,ELEV,Transect_ID,Point_no,YR_Treated,Treatment_Description,FACTS_ID,Sale_Name
EMFWOR_CAMC9-07,728266.927,4673628.277,NAD83 Z10,2006,EMFWOR_CAMC9,7,999,"CFLR Control, no harvest",,
EMFWOR_CAMC9-08,727970.972,4673626.318,NAD83 Z10,1998,EMFWOR_CAMC9,8,999,"CFLR Control, no harvest",,
EMFWOR_CAMC9-09,727984.076,4673920.116,NAD83 Z10,1971,EMFWOR_CAMC9,9,999,"CFLR Control, no harvest",,
EMFWOR_CAMC9-10,727965.664,4674208.445,NAD83 Z10,1945,EMFWOR_CAMC9,10,999,"CFLR Control, no harvest",,
EMFWOR_HONT1-01,727961.613,4692836.693,NAD83 Z10,2079,EMFWOR_HONT1,1,2017,"CFLR prescription, Harvest noted during visit 1 (5 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017","L110000376, L110000377","LILSTEW1 TSA UNIT 27, LILSTEW1 TSA UNIT 28"
EMFWOR_HONT1-02,728276.366,4692838.784,NAD83 Z10,2070,EMFWOR_HONT1,2,2017,"CFLR prescription, Harvest noted during visit 1 (5 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000376,LILSTEW1 TSA UNIT 27
EMFWOR_HONT1-03,728573.745,4692842.61,NAD83 Z10,2051,EMFWOR_HONT1,3,2017,"CFLR prescription, Harvest noted during visit 1 (5 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000376,LILSTEW1 TSA UNIT 27
EMFWOR_HONT1-04,728874.168,4692828.66,NAD83 Z10,2035,EMFWOR_HONT1,4,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000376,LILSTEW1 TSA UNIT 27
EMFWOR_HONT1-05,729171.904,4692831.269,NAD83 Z10,2044,EMFWOR_HONT1,5,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000373,LILSTEW1 TSA UNIT 24
EMFWOR_HONT1-06,729170.986,4693124.738,NAD83 Z10,2043,EMFWOR_HONT1,6,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000373,LILSTEW1 TSA UNIT 24
EMFWOR_HONT1-07,729473.922,4693122.651,NAD83 Z10,2075,EMFWOR_HONT1,7,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000373,LILSTEW1 TSA UNIT 24
EMFWOR_HONT1-08,729470.59,4693423.569,NAD83 Z10,2075,EMFWOR_HONT1,8,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000373,LILSTEW1 TSA UNIT 24
EMFWOR_HONT1-09,729475.576,4693719.247,NAD83 Z10,2036,EMFWOR_HONT1,9,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000369,LILSTEW1 TSA UNIT 20
EMFWOR_HONT1-10,729777.838,4693731.186,NAD83 Z10,2066,EMFWOR_HONT1,10,2017,"CFLR prescription, Harvest noted during visit 1 (30 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 13 Oct 2017",L110000369,LILSTEW1 TSA UNIT 20
EMFWOR_LFTT1-01,726768.163,4688331.15,NAD83 Z10,1905,EMFWOR_LFTT1,1,999,,L110000395,LILSTEW2 TSA UNIT 54
EMFWOR_LFTT1-02,726474.405,4688630.361,NAD83 Z10,1912,EMFWOR_LFTT1,2,999,,L110000395,LILSTEW2 TSA UNIT 54
EMFWOR_LFTT1-03,726168.494,4688927.621,NAD83 Z10,1831,EMFWOR_LFTT1,3,999,,K110000074,LILSTEW2 TSA UNIT 79 DROPPED
EMFWOR_LFTT1-04,726177.743,4689224.996,NAD83 Z10,1834,EMFWOR_LFTT1,4,999,,K110000074,LILSTEW2 TSA UNIT 79 DROPPED
EMFWOR_LFTT1-05,726178.014,4689527.695,NAD83 Z10,1886,EMFWOR_LFTT1,5,999,,K110000074,LILSTEW2 TSA UNIT 79 DROPPED
EMFWOR_LFTT1-06,726182.066,4689830.912,NAD83 Z10,1857,EMFWOR_LFTT1,6,999,,,
EMFWOR_LFTT1-07,725871.829,4690127.342,NAD83 Z10,1754,EMFWOR_LFTT1,7,999,,,
EMFWOR_LFTT1-08,725877.062,4690427.717,NAD83 Z10,1695,EMFWOR_LFTT1,8,999,,,
EMFWOR_LFTT1-09,725575.251,4690437.832,NAD83 Z10,1655,EMFWOR_LFTT1,9,999,,,
EMFWOR_LFTT1-10,725270.767,4690424.406,NAD83 Z10,1604,EMFWOR_LFTT1,10,999,,,
EMFWOR_LFTT2-01,726466.497,4685024.56,NAD83 Z10,2108,EMFWOR_LFTT2,1,2017,"CFLR prescription, Commercial thin in 2006, CFLRP harvest noted during visit 1 (24 May 2018), Commercial thin and pre-commercial thin noted in FACTS- completed date 29 Dec 2017",K110000075,LILSTEW3 TSA UNIT 83
EMFWOR_LFTT2-02,726472.792,4685329.298,NAD83 Z10,2098,EMFWOR_LFTT2,2,2017,"CFLR prescription, Commercial thin in 2006, CFLRP harvest noted during visit 1 (24 May 2018), Commercial thin and pre-commercial thin noted in FACTS- completed date 29 Dec 2017",K110000075,LILSTEW3 TSA UNIT 83
EMFWOR_LFTT2-03,726472.139,4685622.475,NAD83 Z10,2115,EMFWOR_LFTT2,3,2017,"CFLR prescription, Commercial thin in 2006, CFLRP harvest noted during visit 1 (24 May 2018), Commercial thin and pre-commercial thin noted in FACTS- completed date 29 Dec 2017",K110000075,LILSTEW3 TSA UNIT 83
EMFWOR_LFTT2-04,726469.023,4685915.403,NAD83 Z10,2112,EMFWOR_LFTT2,4,2017,"Commercial thin in 2006, CFLRP Commercial thin and pre-commercial thin noted in FACTS- completed date 29 Dec 2017 (150m ONLY), Aspen Trt (NWA 1117B) 2020",K110000075,LILSTEW3 TSA UNIT 83
EMFWOR_LFTT2-05,726473.146,4686228.217,NAD83 Z10,2125,EMFWOR_LFTT2,5,999,,"K110000065, K110000073","LILSTEW2 TSA UNIT 52, LILSTEW2 TSA UNIT 78"
EMFWOR_LFTT2-06,726476.101,4686532.027,NAD83 Z10,2146,EMFWOR_LFTT2,6,2018,"CFLR prescription, Harvest noted during visit 1 (24 May 2018), Commercial thin and pre-commercial thin noted in FACTS- completed date a Nov 2018 (unit 51)","L110000394, K110000072, K110000073","LILSTEW2 TSA UNIT 51, LILSTEW2 TSA UNIT 77, LILSTEW2 TSA UNIT 78"
EMFWOR_LFTT2-07,726755.402,4686529.971,NAD83 Z10,2145,EMFWOR_LFTT2,7,2018,"CFLR prescriptiopn, Commercial thin noted in FACTS - completed date 1 Nov 2018 (150m ONLY)",L110000394,LILSTEW2 TSA UNIT 51
EMFWOR_LFTT2-08,727074.938,4686541.289,NAD83 Z10,2115,EMFWOR_LFTT2,8,2018,"CFLR prescription, Harvest noted during visit 1 (24 May 2018), Commercial thin noted in FACTS - completed date 1 Nov 2018",L110000394,LILSTEW2 TSA UNIT 51
EMFWOR_LFTT2-09,727366.791,4686521.04,NAD83 Z10,2106,EMFWOR_LFTT2,9,2018,"Thinning noted in FACTS 2006 (prior to CFLRP), noted during transect establishment, Commercial thin and pre-commercial thin noted in FACTS - completed date 1 Nov 2018",L110000403,LILSTEW2 TSA UNIT 63
EMFWOR_LFTT2-10,727371.8,4686824.742,NAD83 Z10,2112,EMFWOR_LFTT2,10,2018,"Thinning noted in FACTS 2006 (prior to CFLRP), noted during transect establishment; Commercial thin and pre-commercial thin noted in FACTS - completed date 1 Nov 2018 (150m ONLY)",L110000394,LILSTEW2 TSA UNIT 51
EMFWOR_LILT1-01,728575.827,4699127.496,NAD83 Z10,2169,EMFWOR_LILT1,1,2017,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-02,728568.597,4699429.99,NAD83 Z10,2166,EMFWOR_LILT1,2,2017,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-03,728864.127,4699425.687,NAD83 Z10,2148,EMFWOR_LILT1,3,2017,Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017 (150m ONLY),L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-04,729171.381,4699421.48,NAD83 Z10,2110,EMFWOR_LILT1,4,2017,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-05,729167.551,4699726.829,NAD83 Z10,2102,EMFWOR_LILT1,5,2017,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-06,729477.296,4699734.45,NAD83 Z10,2056,EMFWOR_LILT1,6,2016,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017, Aspen Trt 2016 (unit NWA 969, 150m ONLY)",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-07,729467.479,4700026.801,NAD83 Z10,2052,EMFWOR_LILT1,7,2017,"CFLR prescription, thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-08,729763.354,4700027.428,NAD83 Z10,2016,EMFWOR_LILT1,8,2016,"CFLR prescription, aspen trt (unit NWA 969, 2016), thin noted during visit 1 (16 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date 30 Oct 2017",L100000426,LILSTEW IRSC UNIT 1
EMFWOR_LILT1-09,730083.371,4700017.315,NAD83 Z10,2028,EMFWOR_LILT1,9,2016,"Aspen Trt 2016 (unit NWA 969, 150m ONLY)",,
EMFWOR_LILT1-10,730366.032,4700043.107,NAD83 Z10,2022,EMFWOR_LILT1,10,2018,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date 29 Nov 2018 (150m ONLY)",L100000430,LILSTEW IRSC UNIT 5
EMFWOR_LILT2-01,729167.921,4696730.4,NAD83 Z10,2139,EMFWOR_LILT2,1,2016,"Aspen Trt 2016 (unit NWA 995, 150m ONLY), CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-02,729165.805,4697023.107,NAD83 Z10,2181,EMFWOR_LILT2,2,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-03,729471.515,4697022.036,NAD83 Z10,2105,EMFWOR_LILT2,3,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-04,729471.961,4697336.179,NAD83 Z10,2130,EMFWOR_LILT2,4,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-05,729480.013,4697639.251,NAD83 Z10,2073,EMFWOR_LILT2,5,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-06,729775.949,4697631.133,NAD83 Z10,2097,EMFWOR_LILT2,6,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-07,729773.973,4697931.719,NAD83 Z10,2067,EMFWOR_LILT2,7,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017 (150m ONLY)",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-08,730073.807,4697939.224,NAD83 Z10,2075,EMFWOR_LILT2,8,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-09,730073.537,4698229.414,NAD83 Z10,2076,EMFWOR_LILT2,9,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT2-10,730367.583,4698228.681,NAD83 Z10,2067,EMFWOR_LILT2,10,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 30 Oct 2017",L100000428,LILSTEW IRSC UNIT 3
EMFWOR_LILT3-01,730070.168,4694923.21,NAD83 Z10,1961,EMFWOR_LILT3,1,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017, Aspen Trt 2017 (unit NWA 1003B, 150m ONLY)",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-02,730072.539,4695232.501,NAD83 Z10,2004,EMFWOR_LILT3,2,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-03,730072.638,4695525.165,NAD83 Z10,2041,EMFWOR_LILT3,3,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-04,730378.803,4695528.785,NAD83 Z10,2033,EMFWOR_LILT3,4,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-05,730672.706,4695528.157,NAD83 Z10,2015,EMFWOR_LILT3,5,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-06,730978.811,4695531.799,NAD83 Z10,1986,EMFWOR_LILT3,6,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-07,731267.064,4695528.237,NAD83 Z10,1979,EMFWOR_LILT3,7,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-08,731565.246,4695534.379,NAD83 Z10,1922,EMFWOR_LILT3,8,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-09,731570.915,4695834.088,NAD83 Z10,1939,EMFWOR_LILT3,9,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_LILT3-10,731571.359,4696127.4,NAD83 Z10,1955,EMFWOR_LILT3,10,2017,"CFLR prescription, Harvest noted during visit 1 (7 Jun 2017), Commercial thin and pre-commercial thin noted in FACTS - completed date for BOTH 11 Dec 2017",L100000431,LILSTEW IRSC UNIT 6
EMFWOR_MUDT1-01,728558.888,4682029.198,NAD83 Z10,2062,EMFWOR_MUDT1,1,2006,"2006 Commercial thin and 2011 pile burning noted in FACTS, CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date ???","L110000315, L110000463","BULL IRTC 24, LILSTEW4 TSA UNIT 91 FY 2018"
EMFWOR_MUDT1-02,728566.507,4682328.97,NAD83 Z10,2096,EMFWOR_MUDT1,2,2006,"2006 Commercial thin and 2011 pile burning noted in FACTS, CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date ???","L110000315, L110000463","BULL IRTC 24, LILSTEW4 TSA UNIT 91 FY 2018"
EMFWOR_MUDT1-03,728565.717,4682617.429,NAD83 Z10,2090,EMFWOR_MUDT1,3,2006,"2006 Commercial thin and 2011 pile burning noted in FACTS, CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date ???","L110000315, L110000463","BULL IRTC 24, LILSTEW4 TSA UNIT 91 FY 2018"
EMFWOR_MUDT1-04,728573.649,4682918.687,NAD83 Z10,2052,EMFWOR_MUDT1,4,999,"CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date ???, Aspen Trt 2019 (Unit NWA 1125, 150m ONLY)",L110000463,LILSTEW4 TSA UNIT 91 FY 2018
EMFWOR_MUDT1-05,728578.571,4683227.958,NAD83 Z10,2032,EMFWOR_MUDT1,5,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS, Harvest noted during visit 1 (16 May 2018), CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019, Aspen Trt 2019 (units NWM 1149 and NWA 1125)","L110000312, L110000463, L110000464","BULL IRTC 21, LILSTEW4 TSA UNIT 91 FY 2018, LILSTEW4 TSA UNIT 92 FY 2018"
EMFWOR_MUDT1-06,728565.817,4683527.066,NAD83 Z10,2037,EMFWOR_MUDT1,6,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS, Harvest noted during visit 1 (16 May 2018), CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019, Aspen Trt 2019 (unit NWM 1149)","L110000312, L110000313, L110000464","BULL IRTC 21, BULL IRTC 22, LILSTEW4 TSA UNIT 92 FY 2018"
EMFWOR_MUDT1-07,728579.487,4683829.442,NAD83 Z10,2026,EMFWOR_MUDT1,7,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS (150m ONLY); Harvest noted during visit 1 (16 May 2018), CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019","L110000313, L110000464","BULL IRTC 22, LILSTEW4 TSA UNIT 92 FY 2018"
EMFWOR_MUDT1-08,728871.175,4683822.569,NAD83 Z10,2054,EMFWOR_MUDT1,8,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS, Harvest noted during visit 1 (16 May 2018), CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019","L110000313, L110000464","BULL IRTC 22, LILSTEW4 TSA UNIT 92 FY 2018"
EMFWOR_MUDT1-09,729172.34,4683831.357,NAD83 Z10,2066,EMFWOR_MUDT1,9,2006,"2006 Commercial thin and pre-commercial thin, and 2011 pile burning noted in FACTS; Harvest noted during visit 1 (16 May 2018), CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019","L110000314, L110000464","BULL IRTC 23, LILSTEW4 TSA UNIT 92 FY 2018"
EMFWOR_MUDT1-10,729166.394,4684133.013,NAD83 Z10,2015,EMFWOR_MUDT1,10,2019,"CFLRP Commercial thin and pre-commercial thin noted in FACTS - completed date 7 Jan 2019, Harvest noted during visit 1 (24 May 2019)",L110000464,LILSTEW4 TSA UNIT 92 FY 2018
EMFWOR_MUDT2-01,732181.704,4684427.908,NAD83 Z10,1946,EMFWOR_MUDT2,1,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Aspen Trt 2019 (unit NWM 1131, 150m ONLY)",,
EMFWOR_MUDT2-02,732173.979,4684728.969,NAD83 Z10,1981,EMFWOR_MUDT2,2,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS; CFLR prescription, Harvest noted during visit 1 (31 May 2019)",L110000321,BULL IRTC 30
EMFWOR_MUDT2-03,732175.16,4685033.462,NAD83 Z10,2005,EMFWOR_MUDT2,3,2006,"2006 Commercial thin, 2009 pre-commercial thin, and 2011 pile burning noted in FACTS (150m ONLY); CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???","L110000471, L110000321","LILSTEW4 TSA UNIT 99 FY 2018, BULL IRTC 30"
EMFWOR_MUDT2-04,732176.686,4685317.61,NAD83 Z10,2039,EMFWOR_MUDT2,4,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-05,732171.741,4685636.779,NAD83 Z10,2047,EMFWOR_MUDT2,5,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-06,732166.409,4685936.21,NAD83 Z10,2072,EMFWOR_MUDT2,6,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ??? (150m ONLY)",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-07,732470.759,4685929.231,NAD83 Z10,2104,EMFWOR_MUDT2,7,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-08,732765.819,4685928.63,NAD83 Z10,2113,EMFWOR_MUDT2,8,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-09,733074.298,4685931.184,NAD83 Z10,2160,EMFWOR_MUDT2,9,2019,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS - completed date ???",L110000471,LILSTEW4 TSA UNIT 99 FY 2018
EMFWOR_MUDT2-10,733077.166,4686230.511,NAD83 Z10,2179,EMFWOR_MUDT2,10,2018,"CFLR prescription, Harvest noted during visit 1 (31 May 2019), Commercial thin and pre-commercial thin noted in FACTS for unit 101- completed date 29 Nov 2018","L110000471, L110000473","LILSTEW4 TSA UNIT 99 FY 2018, LILSTEW4 TSA UNIT 101 FY 2018"
EMFWOR_PINT1-01,731284.942,4688332.17,NAD83 Z10,2126,EMFWOR_PINT1,1,2006,"2006 Commercial thin and pre-commercial thin, and 2011 pile burning noted in FACTS (150m ONLY)",L110000328,BULL IRTC 37
EMFWOR_PINT1-02,730970.225,4688331.012,NAD83 Z10,2119,EMFWOR_PINT1,2,2017,"CFLR prescription, Harvest noted during visit 1 (31 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date 15 Dec 2017 for unit 66 (150m ONLY) AND 1 Nov 2018 for unit 61, Aspen Trt 2019 (unit NWA 1108, 150m ONLY)","L110000401, L110000406","LILSTEW2 TSA UNIT 61, LILSTEW2 TSA UNIT 66"
EMFWOR_PINT1-03,730974.313,4688021.85,NAD83 Z10,2093,EMFWOR_PINT1,3,2018,"CFLR prescription, Harvest noted during visit 2 (21 Jun 2018) and at ~50m; Commercial thin and pre-commercial thin noted in FACTS - completed date 1 Nov 2018, Aspen Trt 2019 (unit NWA 1109, 150m ONLY)",L110000401,LILSTEW2 TSA UNIT 61
EMFWOR_PINT1-04,730669.73,4688027.409,NAD83 Z10,2095,EMFWOR_PINT1,4,2018,"CFLR prescription, Harvest noted during visit 1 (31 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date 1 Nov 2018",L110000401,LILSTEW2 TSA UNIT 61
EMFWOR_PINT1-05,730377.967,4687727.377,NAD83 Z10,2078,EMFWOR_PINT1,5,2018,"Commercial thin and pre-commercial thin noted in FACTS - completed date 1 Nov 2018 (150m ONLY), Aspen Trt 2019 (unit 1109B, 150m ONLY)",L110000401,LILSTEW2 TSA UNIT 61
EMFWOR_PINT1-06,730068.721,4687727.458,NAD83 Z10,2101,EMFWOR_PINT1,6,2006,"2006 Commercial thin and pre-commercial thin, and 2011 pile burning noted in FACTS (150m ONLY); CFLR prescription, Harvest noted during visit 1 (31 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date 25 Sep 2018 (unit 393) and 1 Nov 2018 (unit 401)","L110000311, L110000393, L110000401","BULL IRTC 20, LILSTEW2 TSA UNIT 50, LILSTEW2 TSA UNIT 61"
EMFWOR_PINT1-07,729757.017,4688031.182,NAD83 Z10,2070,EMFWOR_PINT1,7,2006,"2006 Commercial thin and pre-commercial thin, and 2011 pile burning noted in FACTS (150m ONLY); CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date 25 Sep 2018 (unit 393) and 1 Nov 2018 (unit 453, 150m ONLY)","L110000311, L110000393, L110000453","BULL IRTC 20, LILSTEW2 TSA UNIT 50, LILSTEW2 TSA UNIT 74"
EMFWOR_PINT1-08,729771.403,4688336.875,NAD83 Z10,2053,EMFWOR_PINT1,8,2018,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date 25 Sep 2018 (150m ONLY)",L110000393,LILSTEW2 TSA UNIT 50
EMFWOR_PINT1-09,730068.688,4688625.74,NAD83 Z10,2098,EMFWOR_PINT1,9,2017,"CFLR prescription, Commercial thin and pre-commercial thin noted in FACTS - completed date 15 Dec 2017 (unit 454) and 1 Nov 2018 (unit 453, 150m ONLY)","L110000453, L110000454","LILSTEW2 TSA UNIT 74, LILSTEW2 TSA UNIT 75"
EMFWOR_PINT1-10,730365.686,4688931.99,NAD83 Z10,2100,EMFWOR_PINT1,10,2017,"CFLR prescription, Harvest noted during visit 1 (31 May 2018), Commercial thin and pre-commercial thin noted in FACTS - completed date 15 Dec 2017",L110000406,LILSTEW2 TSA UNIT 66
EMFWOR_RIMT1-01,726766.118,4695227.208,NAD83 Z10,1988,EMFWOR_RIMT1,1,2018,"CFLRP prescription, Commercial thin and pre-commercial thin noted in FACTS- completed date 25 Sep 2018 (150m ONLY)",L100000448,LILSTEW3 TSA UNIT 116
EMFWOR_RIMT1-02,726773.311,4695513.47,NAD83 Z10,2019,EMFWOR_RIMT1,2,2018,"CFLR prescription, Harvest noted during visit 1 (5 Jun 2019), Commercial thin and pre-commercial thin noted in FACTS- completed date 25 Sep 2018 (all units), unit 126 150m ONLY","L100000448, L100000451, L100000455","LILSTEW3 TSA UNIT 116, LILSTEW3 TSA UNIT 122, LILSTEW3 TSA UNIT 126"
EMFWOR_RIMT1-03,726777.716,4695838.188,NAD83 Z10,2070,EMFWOR_RIMT1,3,2018,"CFLR prescription, Harvest noted during visit 1 (5 Jun 2019), Commercial thin and pre-commercial thin noted in FACTS- completed date 25 Sep 2018",L100000448,LILSTEW3 TSA UNIT 116
