Visit_ID,Point_ID,Survey_Date,Visit_no,St_time,Survey_length,Wind,Temp_C,Observer,Recorder,Reviewer,Comments
EMFWOR_BGCT2-02_2017-06-28,EMFWOR_BGCT2-02,2017-06-28,2,1/0/00,540,1,14,REK,REK,SMM,"Dense ABCO/PIPO, heard HAWO x2 b/w points 3-2. HAWO 7:48 remain west- drumming 6:21-4:15-foraging"
EMFWOR_BGCT2-02_2018-05-18,EMFWOR_BGCT2-02,2018-05-18,1,1/0/00,540,0,3,TSD,TSD,MFG,"07:12 couple single ""pik"" from N>150m, likely HAWO. Very thick forest w/visibility only 10-30m around point. Fast drum, but slows @ end from NNE, likely pileated."
EMFWOR_BGCT2-02_2018-06-11,EMFWOR_BGCT2-02,2018-06-11,2,1/0/00,540,0,6,MEB,MEB,TSD,very forested
EMFWOR_BGCT2-02_2019-06-04,EMFWOR_BGCT2-02,2019-06-04,1,1/0/00,540,0,999,DCI,DCI,JRS,
EMFWOR_BGCT2-02_2019-06-12,EMFWOR_BGCT2-02,2019-06-12,2,1/0/00,540,0,8,JRS,JRS,AAC,
EMFWOR_BGCT2-02_2020-05-22,EMFWOR_BGCT2-02,2020-05-22,1,1/0/00,540,0,0,JAB,JAB,SMS,"thick trees, logs on the ground, but not cut. PIWO at 6:50, 220deg, 50-100m and 5:04 and 3:51. NOFL call at 12sec and 02 sec, golden-crowned kinglet!"
EMFWOR_BGCT2-02_2020-06-15,EMFWOR_BGCT2-02,2020-06-15,2,1/0/00,540,1,8,TES,TES,MEW,"DEJU, GRFL"
EMFWOR_BGCT2-02_2021-05-13,EMFWOR_BGCT2-02,2021-05-13,1,1/0/00,540,0,9,JGD,JGD,JGD,"Aspen trt in bottom, less creek noise"
EMFWOR_BGCT2-02_2021-06-09,EMFWOR_BGCT2-02,2021-06-09,2,1/0/00,540,0,6,CAS,CAS,CAS,HAWO <50m
EMFWOR_BGCT2-03_2015-06-01,EMFWOR_BGCT2-03,2015-06-01,1,1/0/00,270,1,10,PEJ,PEJ,MJR,NOFL CA NW
EMFWOR_BGCT2-03_2015-06-22,EMFWOR_BGCT2-03,2015-06-22,2,1/0/00,270,0,11,MJR,MJR,PEJ,
EMFWOR_BGCT2-03_2016-05-18,EMFWOR_BGCT2-03,2016-05-18,1,1/0/00,540,1,13,NSD,NSD,LNY,7:50 call from TTWO
EMFWOR_BGCT2-03_2016-06-10,EMFWOR_BGCT2-03,2016-06-10,2,1/0/00,540,0,10,JAG,JAG,WTR,Wind varying 0-1
EMFWOR_BGCT2-03_2017-06-02,EMFWOR_BGCT2-03,2017-06-02,1,1/0/00,540,0,6,TCH,TCH,JRK,Heard Hairy in distance
EMFWOR_BGCT2-03_2017-06-28,EMFWOR_BGCT2-03,2017-06-28,2,1/0/00,540,0,13,REK,REK,SMM,"Lots of downed trees, stream S of pt."
EMFWOR_BGCT2-03_2018-05-18,EMFWOR_BGCT2-03,2018-05-18,1,1/0/00,540,0,6,PAH,PAH,MFG,"Little better visibility, but steeper incline. 03:04 DOWO ""pik"" moving from StoW w/in 50m."
EMFWOR_BGCT2-03_2018-06-11,EMFWOR_BGCT2-03,2018-06-11,2,1/0/00,540,1,5,MEB,MEB,TSD,very forested
EMFWOR_BGCT2-03_2019-06-04,EMFWOR_BGCT2-03,2019-06-04,1,1/0/00,540,0,999,DCI,DCI,JRS,
EMFWOR_BGCT2-03_2019-06-12,EMFWOR_BGCT2-03,2019-06-12,2,1/0/00,540,0,8,JRS,JRS,AAC,V det of RBSA male; F; 0-50m; N; prior to survey start
EMFWOR_BGCT2-03_2020-05-22,EMFWOR_BGCT2-03,2020-05-22,1,1/0/00,540,0,0,JAB,JAB,SMS,"sooty grouse calling, but otherwise very quiet"
EMFWOR_BGCT2-03_2020-06-15,EMFWOR_BGCT2-03,2020-06-15,2,1/0/00,540,1,8,TES,TES,MEW,"MOCH, NOFL, STJA"
EMFWOR_BGCT2-03_2021-05-13,EMFWOR_BGCT2-03,2021-05-13,1,1/0/00,540,0,12,JGD,JGD,JGD,some creek noise in distance; NOFL CA >150m
EMFWOR_BGCT2-03_2021-06-09,EMFWOR_BGCT2-03,2021-06-09,2,1/0/00,540,0,8,CAS,CAS,CAS,
EMFWOR_BGCT2-04_2015-06-01,EMFWOR_BGCT2-04,2015-06-01,1,1/0/00,270,2,10,PEJ,PEJ,MJR,
EMFWOR_BGCT2-04_2015-06-22,EMFWOR_BGCT2-04,2015-06-22,2,1/0/00,270,0,10,MJR,MJR,PEJ,
EMFWOR_BGCT2-04_2016-05-18,EMFWOR_BGCT2-04,2016-05-18,1,1/0/00,540,1,13,NSD,NSD,LNY,"Grouse DR, wind heavier on opposing ridge (some interference).  Possible TTWO as approached pt 3"
EMFWOR_BGCT2-04_2016-06-10,EMFWOR_BGCT2-04,2016-06-10,2,1/0/00,540,0,10,JAG,JAG,WTR,Wind varying 0-1
EMFWOR_BGCT2-04_2017-06-02,EMFWOR_BGCT2-04,2017-06-02,1,1/0/00,540,0,7,TCH,TCH,JRK,Heard very faint Hairy
EMFWOR_BGCT2-04_2017-06-28,EMFWOR_BGCT2-04,2017-06-28,2,1/0/00,540,0,11,REK,REK,SMM,"Steep slope- some large snags, loud stream S of pt 4"
EMFWOR_BGCT2-04_2018-05-18,EMFWOR_BGCT2-04,2018-05-18,1,1/0/00,540,0,7,PAH,PAH,MFG,
EMFWOR_BGCT2-04_2018-06-11,EMFWOR_BGCT2-04,2018-06-11,2,1/0/00,540,1,5,MEB,MEB,TSD,very forested
EMFWOR_BGCT2-04_2019-06-04,EMFWOR_BGCT2-04,2019-06-04,1,1/0/00,540,0,999,DCI,DCI,JRS,
EMFWOR_BGCT2-04_2019-06-12,EMFWOR_BGCT2-04,2019-06-12,2,1/0/00,540,0,10,JRS,JRS,AAC,"V/A det of HAWO male and female; F/C; 0-50m; SW; 6'32"" time remaining"
EMFWOR_BGCT2-04_2020-05-22,EMFWOR_BGCT2-04,2020-05-22,1,1/0/00,540,0,1,JAB,JAB,SMS,"very steep, but more open. Sooty grouse again"
EMFWOR_BGCT2-04_2020-06-15,EMFWOR_BGCT2-04,2020-06-15,2,1/0/00,540,2,7,TES,TES,MEW,"SOGR, flush/fly uphill (same individuals as above)"
EMFWOR_BGCT2-04_2021-05-13,EMFWOR_BGCT2-04,2021-05-13,1,1/0/00,540,0,14,JGD,JGD,JGD,Creek N to W in bottom; poss saps DR >150m
EMFWOR_BGCT2-04_2021-06-09,EMFWOR_BGCT2-04,2021-06-09,2,1/0/00,540,0,4,CAS,CAS,CAS,
EMFWOR_BGCT2-05_2015-06-01,EMFWOR_BGCT2-05,2015-06-01,1,1/0/00,270,2,10.5,PEJ,PEJ,MJR,
EMFWOR_BGCT2-05_2015-06-22,EMFWOR_BGCT2-05,2015-06-22,2,1/0/00,270,0,9,MJR,MJR,PEJ,Unk FOR to SW after survey ended.
EMFWOR_BGCT2-05_2016-05-18,EMFWOR_BGCT2-05,2016-05-18,1,1/0/00,540,0,10,NSD,NSD,LNY,"DR @ 7:43 and diff one @ 7:39.  Not WHWO - trails off @ end, first was >150m, then 50-100m"
EMFWOR_BGCT2-05_2016-06-10,EMFWOR_BGCT2-05,2016-06-10,2,1/0/00,540,0,10,JAG,JAG,WTR,Wind varying 0-1
EMFWOR_BGCT2-05_2017-06-02,EMFWOR_BGCT2-05,2017-06-02,1,1/0/00,540,0,9,TCH,TCH,JRK,
EMFWOR_BGCT2-05_2017-06-28,EMFWOR_BGCT2-05,2017-06-28,2,1/0/00,540,0,10,REK,REK,SMM,"Drumming before survey  ~ south of pt 5 100-150m, 6:15 remain- truck drives by <10m from PC Stn. HAWO pik and rattle call at 4:53"
EMFWOR_BGCT2-05_2018-05-18,EMFWOR_BGCT2-05,2018-05-18,1,1/0/00,540,0,10,PAH,PAH,MFG,"07:30 single ""pik"" followed by foraging behavior from N ~w/in 50m out could not ID, likely HAWO, visual ID as HAWO. Fast cont drum from ENE ~>150m"
EMFWOR_BGCT2-05_2018-06-11,EMFWOR_BGCT2-05,2018-06-11,2,1/0/00,540,1,4,MEB,MEB,TSD,
EMFWOR_BGCT2-05_2019-06-04,EMFWOR_BGCT2-05,2019-06-04,1,1/0/00,540,0,999,DCI,DCI,JRS,
EMFWOR_BGCT2-05_2019-06-12,EMFWOR_BGCT2-05,2019-06-12,2,1/0/00,540,0,17,JRS,JRS,AAC,"A det of short/irregular drumming; NE; 0-50m; 6'08"" time remaining."
EMFWOR_BGCT2-05_2020-05-22,EMFWOR_BGCT2-05,2020-05-22,1,1/0/00,540,0,2,JAB,JAB,SMS,"got to the top of the slope, terrain is flat now! NOFL at 5:14 left >150m and 3:55. Had lunch @ point prior to survey and heard HAWO chatter and sapsucker drum"
EMFWOR_BGCT2-05_2020-06-15,EMFWOR_BGCT2-05,2020-06-15,2,1/0/00,540,1,7,TES,TES,MEW,"NOFL, DEJU, GRFL; on the way to 4, going downhill ~110m, I flushed SOGR and 3 chicks, also saw 2nd adult. Got short video of F & 1 chick"
EMFWOR_BGCT2-05_2021-05-13,EMFWOR_BGCT2-05,2021-05-13,1,1/0/00,540,0,16,JGD,JGD,JGD,"PIWO 50-150 FL, UNSP tapping 50-150, sap >150m"
EMFWOR_BGCT2-05_2021-06-09,EMFWOR_BGCT2-05,2021-06-09,2,1/0/00,540,0,3,CAS,CAS,CAS,burn plots w/in 100m
EMFWOR_BGCT2-06_2015-06-01,EMFWOR_BGCT2-06,2015-06-01,1,1/0/00,270,2,12.5,PEJ,PEJ,MJR,Pt. is in a patch that looks to have been clearcut ~15 yrs ago
EMFWOR_BGCT2-06_2015-06-22,EMFWOR_BGCT2-06,2015-06-22,2,1/0/00,270,0,10,MJR,MJR,PEJ,
EMFWOR_BGCT2-06_2016-05-18,EMFWOR_BGCT2-06,2016-05-18,1,1/0/00,540,0,11,NSD,NSD,LNY,Faint DR @ 4:25 - unk not WHWO
EMFWOR_BGCT2-06_2016-06-10,EMFWOR_BGCT2-06,2016-06-10,2,1/0/00,540,1,9,JAG,JAG,WTR,
EMFWOR_BGCT2-06_2017-06-02,EMFWOR_BGCT2-06,2017-06-02,1,1/0/00,540,0,9,TCH,TCH,JRK,Heard faint continous drum. Could not confirm species
EMFWOR_BGCT2-06_2017-06-28,EMFWOR_BGCT2-06,2017-06-28,2,1/0/00,540,0,10,REK,REK,SMM,"Open field with young PIPO. Chickadees, NOFL call and drum 0:05 remain. Logging equipment starting to run direction of pt 8"
EMFWOR_BGCT2-06_2018-05-18,EMFWOR_BGCT2-06,2018-05-18,1,1/0/00,540,1,10,PAH,PAH,MFG,
EMFWOR_BGCT2-06_2018-06-11,EMFWOR_BGCT2-06,2018-06-11,2,1/0/00,540,0,5,MEB,MEB,TSD,
EMFWOR_BGCT2-06_2019-06-04,EMFWOR_BGCT2-06,2019-06-04,1,1/0/00,540,0,999,DCI,DCI,JRS,Irregular drumming heard (2 separate) 50-150m S of point.
EMFWOR_BGCT2-06_2019-06-12,EMFWOR_BGCT2-06,2019-06-12,2,1/0/00,540,0,20,JRS,JRS,AAC,
EMFWOR_BGCT2-06_2020-05-22,EMFWOR_BGCT2-06,2020-05-22,1,1/0/00,540,1,1,JAB,JAB,SMS,NOFL call at 6:20 due East
EMFWOR_BGCT2-06_2020-06-15,EMFWOR_BGCT2-06,2020-06-15,2,1/0/00,540,2,7,TES,TES,MEW,"GRFL, DEJU, another flycatcher bit of yellow (PS or CO), juv WCSP"
EMFWOR_BGCT2-06_2021-05-13,EMFWOR_BGCT2-06,2021-05-13,1,1/0/00,540,0,15,JGD,JGD,JGD,"WISA PR, FL, CA 50-150m"
EMFWOR_BGCT2-06_2021-06-09,EMFWOR_BGCT2-06,2021-06-09,2,1/0/00,540,0,4,CAS,CAS,CAS,NOFL <50m
EMFWOR_BGCT2-07_2015-06-01,EMFWOR_BGCT2-07,2015-06-01,1,1/0/00,270,3,12,PEJ,PEJ,MJR,WISA CA ~100m SW
EMFWOR_BGCT2-07_2015-06-22,EMFWOR_BGCT2-07,2015-06-22,2,1/0/00,270,0,9,MJR,MJR,PEJ,
EMFWOR_BGCT2-07_2016-05-18,EMFWOR_BGCT2-07,2016-05-18,1,1/0/00,540,0,9,NSD,NSD,LNY,Near a bear camp (noise)
EMFWOR_BGCT2-07_2016-06-10,EMFWOR_BGCT2-07,2016-06-10,2,1/0/00,540,0,8,JAG,JAG,WTR,
EMFWOR_BGCT2-07_2017-06-02,EMFWOR_BGCT2-07,2017-06-02,1,1/0/00,540,0,10,TCH,TCH,JRK,
EMFWOR_BGCT2-07_2017-06-28,EMFWOR_BGCT2-07,2017-06-28,2,1/0/00,540,0,9,REK,REK,SMM,Lots of songbirds. Fairly open- young PIPO stand SE of PC Stn. Logging equipment heard but not in use.
EMFWOR_BGCT2-07_2018-05-18,EMFWOR_BGCT2-07,2018-05-18,1,1/0/00,540,1,11,PAH,PAH,MFG,Fast don’t drum from E~150m before start.
EMFWOR_BGCT2-07_2018-06-11,EMFWOR_BGCT2-07,2018-06-11,2,1/0/00,540,1,4,MEB,MEB,TSD,WISA ~50m
EMFWOR_BGCT2-07_2019-06-04,EMFWOR_BGCT2-07,2019-06-04,1,1/0/00,540,0,10,DCI,DCI,JRS,"Fast continuous drumming heard 50-150m NE, visually confirmed female HAWO after playback."
EMFWOR_BGCT2-07_2019-06-12,EMFWOR_BGCT2-07,2019-06-12,2,1/0/00,540,0,21,JRS,JRS,AAC,"A det of NOFL; C; W; 50-150m; 3'27"" time remaining."
EMFWOR_BGCT2-07_2020-05-22,EMFWOR_BGCT2-07,2020-05-22,1,1/0/00,540,0,2,JAB,JAB,SMS,"STJA, RBNU, MOCH, DEJU, TUVU, lots of bird activity!"
EMFWOR_BGCT2-07_2020-06-15,EMFWOR_BGCT2-07,2020-06-15,2,1/0/00,540,1,7,TES,TES,MEW,"NOFL nest cav close by, tapped tree and flush NOFL"
EMFWOR_BGCT2-07_2021-05-13,EMFWOR_BGCT2-07,2021-05-13,1,1/0/00,540,1,16,JGD,JGD,JGD,
EMFWOR_BGCT2-07_2021-06-09,EMFWOR_BGCT2-07,2021-06-09,2,1/0/00,540,1,3,CAS,CAS,CAS,SAP DR 50-100m
EMFWOR_BGCT2-08_2015-06-01,EMFWOR_BGCT2-08,2015-06-01,1,1/0/00,270,3,11.5,PEJ,PEJ,MJR,
EMFWOR_BGCT2-08_2015-06-22,EMFWOR_BGCT2-08,2015-06-22,2,1/0/00,270,0,6,MJR,MJR,PEJ,
EMFWOR_BGCT2-08_2016-05-18,EMFWOR_BGCT2-08,2016-05-18,1,1/0/00,540,0,7,NSD,NSD,LNY,"At 5:54 heard DR NW.  Paused time @ 5:01 to search for 10 min.  Unconfirmed, possibly hearing nest searchers"
EMFWOR_BGCT2-08_2016-06-10,EMFWOR_BGCT2-08,2016-06-10,2,1/0/00,540,1,8,JAG,JAG,WTR,Heard NOFL CA ~50m N
EMFWOR_BGCT2-08_2017-06-02,EMFWOR_BGCT2-08,2017-06-02,1,1/0/00,540,1,10,TCH,TCH,JRK,"Possible WHWO call >150m to the East, no detection recorded"
EMFWOR_BGCT2-08_2017-06-28,EMFWOR_BGCT2-08,2017-06-28,2,1/0/00,540,1,9,REK,REK,SMM,"Logging equipment here-not in use, logged earlier yesterday. 0:53 pick-up truck comes into area. Slight breeze from W."
EMFWOR_BGCT2-08_2018-05-18,EMFWOR_BGCT2-08,2018-05-18,1,1/0/00,540,2,11,PAH,PAH,MFG,"Fast cont drum from N ~100m, likely WHWO"
EMFWOR_BGCT2-08_2018-06-11,EMFWOR_BGCT2-08,2018-06-11,2,1/0/00,540,2,4,MEB,MEB,TSD,BBWO ~50m
EMFWOR_BGCT2-08_2019-06-04,EMFWOR_BGCT2-08,2019-06-04,1,1/0/00,540,0,9,DCI,DCI,JRS,Pik' heard 50-100m SW.
EMFWOR_BGCT2-08_2019-06-12,EMFWOR_BGCT2-08,2019-06-12,2,1/0/00,540,0,21,JRS,JRS,AAC,
EMFWOR_BGCT2-08_2020-05-22,EMFWOR_BGCT2-08,2020-05-22,1,1/0/00,540,0,4,JAB,JAB,SMS,"open, sunny clearing. AMRO, TOSO, YRWA, DEJU, MOCH"
EMFWOR_BGCT2-08_2020-06-15,EMFWOR_BGCT2-08,2020-06-15,2,1/0/00,540,2,7,TES,TES,MEW,"MOBL, DEJU, wind blowing good"
EMFWOR_BGCT2-08_2021-05-13,EMFWOR_BGCT2-08,2021-05-13,1,1/0/00,540,2,17,JGD,JGD,JGD,Burned slash piles <50m
EMFWOR_BGCT2-08_2021-06-09,EMFWOR_BGCT2-08,2021-06-09,2,1/0/00,540,0,2,CAS,CAS,CAS,SAP DR >150m
EMFWOR_BGCT2-09_2015-06-01,EMFWOR_BGCT2-09,2015-06-01,1,1/0/00,270,3,13,PEJ,PEJ,MJR,
EMFWOR_BGCT2-09_2015-06-22,EMFWOR_BGCT2-09,2015-06-22,2,1/0/00,270,0,5.5,MJR,MJR,PEJ,
EMFWOR_BGCT2-09_2016-05-18,EMFWOR_BGCT2-09,2016-05-18,1,1/0/00,540,0,6,NSD,NSD,LNY,"8:00 Faint DR >150m, 2:46 faint DR >150m, consistent DR heard after time"
EMFWOR_BGCT2-09_2016-06-10,EMFWOR_BGCT2-09,2016-06-10,2,1/0/00,540,0,9,JAG,JAG,WTR,
EMFWOR_BGCT2-09_2017-06-02,EMFWOR_BGCT2-09,2017-06-02,1,1/0/00,540,0,11,TCH,TCH,JRK,Pileated flew in
EMFWOR_BGCT2-09_2017-06-28,EMFWOR_BGCT2-09,2017-06-28,2,1/0/00,540,0,8,REK,REK,SMM,"Large CWD, PIPO/ABCO stand. Very loud nuthatch."
EMFWOR_BGCT2-09_2018-05-22,EMFWOR_BGCT2-09,2018-05-22,1,1/0/00,540,0,10,MEB,MEB,MEB,
EMFWOR_BGCT2-09_2018-06-11,EMFWOR_BGCT2-09,2018-06-11,2,1/0/00,540,2,4,MEB,MEB,TSD,"HAWO rattle NE 150m, WISA fly by"
EMFWOR_BGCT2-09_2019-06-04,EMFWOR_BGCT2-09,2019-06-04,1,1/0/00,540,0,7,DCI,DCI,JRS,Soft fast continuous drumming heard ~150m NE at 1 min 51sec remaining. Visually confirmed NOFL after playback.
EMFWOR_BGCT2-09_2019-06-12,EMFWOR_BGCT2-09,2019-06-12,2,1/0/00,540,0,22,JRS,JRS,AAC,"A det of NOFL; C; W; 0-50m; 7'02"" time remaining."
EMFWOR_BGCT2-09_2020-05-22,EMFWOR_BGCT2-09,2020-05-22,1,1/0/00,540,1,4,JAB,JAB,SMS,RBNU not much else
EMFWOR_BGCT2-09_2020-06-15,EMFWOR_BGCT2-09,2020-06-15,2,1/0/00,540,1,7,TES,TES,MEW,"HAWO (2), MOCH, DEJU, flycatcher (GR or DU)"
EMFWOR_BGCT2-09_2021-05-13,EMFWOR_BGCT2-09,2021-05-13,1,1/0/00,540,0,17,JGD,JGD,JGD,"Sap, WISA F <50 FOR"
EMFWOR_BGCT2-09_2021-06-09,EMFWOR_BGCT2-09,2021-06-09,2,1/0/00,540,0,2,CAS,CAS,CAS,"2x SAP <50m, >150m, NOFL 50-150m, HAWO <50m"
EMFWOR_BGCT2-10_2015-06-01,EMFWOR_BGCT2-10,2015-06-01,1,1/0/00,270,3,12.5,PEJ,PEJ,MJR,
EMFWOR_BGCT2-10_2015-06-22,EMFWOR_BGCT2-10,2015-06-22,2,1/0/00,270,0,5,MJR,MJR,PEJ,WISA to W w/37 sec. rem. CA
EMFWOR_BGCT2-10_2016-05-18,EMFWOR_BGCT2-10,2016-05-18,1,1/0/00,540,0,7,NSD,NSD,LNY,Sapsucker DR @ 7:20 >150m.  1:42 saw HAWO.  Numerous STJA CA
EMFWOR_BGCT2-10_2016-06-10,EMFWOR_BGCT2-10,2016-06-10,2,1/0/00,540,0,9,JAG,JAG,WTR,
EMFWOR_BGCT2-10_2017-06-02,EMFWOR_BGCT2-10,2017-06-02,1,1/0/00,540,0,11,TCH,TCH,JRK,Very  faint drumming. Sapsucker near cavity
EMFWOR_BGCT2-10_2017-06-28,EMFWOR_BGCT2-10,2017-06-28,2,1/0/00,540,0,9,REK,REK,SMM,Small PIPO/POTR opening
EMFWOR_BGCT2-10_2018-05-22,EMFWOR_BGCT2-10,2018-05-22,1,1/0/00,540,0,10,MEB,MEB,MEB,"heard wicka and fast drumming, did not sound like NOFL"
EMFWOR_BGCT2-10_2018-06-11,EMFWOR_BGCT2-10,2018-06-11,2,1/0/00,540,1,4,MEB,MEB,TSD,"HAWO, BBWO"
EMFWOR_BGCT2-10_2019-06-04,EMFWOR_BGCT2-10,2019-06-04,1,1/0/00,540,0,7,DCI,DCI,JRS,Fast continuous drumming  heard 6min 22sec remaining; NOFL call heard 5 minutes later(>150m to S)
EMFWOR_BGCT2-10_2019-06-12,EMFWOR_BGCT2-10,2019-06-12,2,1/0/00,540,0,22,JRS,JRS,AAC,"V det of TUVU; FL; NW; 0-50m; 0'10"" time remaining."
EMFWOR_BGCT2-10_2020-05-22,EMFWOR_BGCT2-10,2020-05-22,1,1/0/00,540,0,3,JAB,JAB,SMS,"aspen and pond nearby, open area, started to lightly snow at 4min (about) 2 NOFL calls, 1 East (50m) 1 west (100m)"
EMFWOR_BGCT2-10_2020-06-15,EMFWOR_BGCT2-10,2020-06-15,2,1/0/00,540,1,6,TES,TES,MEW,"AMRO, DEJU"
EMFWOR_BGCT2-10_2021-05-13,EMFWOR_BGCT2-10,2021-05-13,1,1/0/00,540,1,17,JGD,JGD,JGD,"Trt w/in 150m, not w/in 50m; NOFL CA 50-150m"
EMFWOR_BGCT2-10_2021-06-09,EMFWOR_BGCT2-10,2021-06-09,2,1/0/00,540,0,0,CAS,CAS,CAS,"FC DR coming from >150m N of point, waited for about 15 min near spot where I heard it. No calls or DR. No visual confirmation either way, possible HAWO"
EMFWOR_CAMC1-01_2015-06-02,EMFWOR_CAMC1-01,2015-06-02,1,1/0/00,270,1,12,PEJ,PEJ,MJR,"M WHWO silently flew in from ~30 deg NNE & PE in PIPO 15m SW of pt, DR while finishing pt establishment"
EMFWOR_CAMC1-01_2015-06-22,EMFWOR_CAMC1-01,2015-06-22,2,1/0/00,270,0,12,DLM,DLM,PEJ,"Heard unk WHWO CA to E ~ 30m, most likely m/f from NCAMC1-01A nest nearby"
EMFWOR_CAMC1-01_2016-05-13,EMFWOR_CAMC1-01,2016-05-13,1,1/0/00,540,1,12,LNY,LNY,NSD,Drumming 5:58 - HAWO? (Paused @ 5:02).  WHWO - unconfirmed.
EMFWOR_CAMC1-01_2016-06-06,EMFWOR_CAMC1-01,2016-06-06,2,1/0/00,540,0,22,JAG,JAG,WTR,No WP obs
EMFWOR_CAMC1-01_2017-05-26,EMFWOR_CAMC1-01,2017-05-26,1,1/0/00,540,1,10,TCH,TCH,JGD,Heard NOFL
EMFWOR_CAMC1-01_2017-06-23,EMFWOR_CAMC1-01,2017-06-23,2,1/0/00,540,1,19,REK,REK,SMM,"Heard WHWO calling < 100m at pt 1 on way in. Cows. Able to call in to pt 1, was calling before flying (in dense ABCO, unable to ID sex). NW of pt 1 will try to find and hopefully follow to nest. (Known 2015 nest here)"
EMFWOR_CAMC1-01_2018-06-01,EMFWOR_CAMC1-01,2018-06-01,1,1/0/00,540,1,6,MFG,MFG,TSD,
EMFWOR_CAMC1-01_2018-06-26,EMFWOR_CAMC1-01,2018-06-26,2,1/0/00,540,0,8,TSD,TSD,MEB,WHWO M flew in ~50m N + foraged
EMFWOR_CAMC1-01_2019-06-10,EMFWOR_CAMC1-01,2019-06-10,1,1/0/00,540,0,7,JRS,JRS,DCI,
EMFWOR_CAMC1-01_2019-07-03,EMFWOR_CAMC1-01,2019-07-03,2,1/0/00,540,1,12,PAH,PAH,JRS,
EMFWOR_CAMC1-01_2020-06-01,EMFWOR_CAMC1-01,2020-06-01,1,1/0/00,540,0,12,TES,TES,MEW,"OSFL, AMRO, DEJU irregular drumming >100m, 350deg"
EMFWOR_CAMC1-01_2020-06-22,EMFWOR_CAMC1-01,2020-06-22,2,1/0/00,540,0,20,JAB,JAB,MEW,PIWO call at 3:53 (heard foraging before survey) RBSA flew by at 6:55
EMFWOR_CAMC1-01_2021-05-26,EMFWOR_CAMC1-01,2021-05-26,1,1/0/00,540,0,3,JGD,JGD,JGD,"Nice morning following week of stormy weather. HAWO DR/CA 50-150m then <50m, SAP CA < 50m, FO"
EMFWOR_CAMC1-01_2021-06-21,EMFWOR_CAMC1-01,2021-06-21,2,1/0/00,540,0,27,ALC,ALC,ALC,
EMFWOR_CAMC1-02_2015-06-02,EMFWOR_CAMC1-02,2015-06-02,1,1/0/00,270,1,10,PEJ,PEJ,MJR,
EMFWOR_CAMC1-02_2015-06-22,EMFWOR_CAMC1-02,2015-06-22,2,1/0/00,270,0,15,DLM,DLM,PEJ,
EMFWOR_CAMC1-02_2016-05-13,EMFWOR_CAMC1-02,2016-05-13,1,1/0/00,540,0,12,LNY,LNY,NSD,Drumming 6:35 to W 50-150m
EMFWOR_CAMC1-02_2016-06-06,EMFWOR_CAMC1-02,2016-06-06,2,1/0/00,540,0,21,JAG,JAG,WTR,No WP obs
EMFWOR_CAMC1-02_2017-05-26,EMFWOR_CAMC1-02,2017-05-26,1,1/0/00,540,1,10,TCH,TCH,JGD,"Hairy at 6:12 flew in, Unk WHWO ad rattle-CA w/ 2 min remain, 50-150m"
EMFWOR_CAMC1-02_2017-06-23,EMFWOR_CAMC1-02,2017-06-23,2,1/0/00,540,1,17,REK,REK,SMM,Moaning cows in distance. Chattery juncos.
EMFWOR_CAMC1-02_2018-06-01,EMFWOR_CAMC1-02,2018-06-01,1,1/0/00,540,1,7,MFG,MFG,TSD,6.37 dr >150m SW of pt; 5.38 NOFL calls heard 50-150m away W
EMFWOR_CAMC1-02_2018-06-26,EMFWOR_CAMC1-02,2018-06-26,2,1/0/00,540,0,9,TSD,TSD,MEB,
EMFWOR_CAMC1-02_2019-06-10,EMFWOR_CAMC1-02,2019-06-10,1,1/0/00,540,0,8,JRS,JRS,DCI,"A det of NOFL; C; 0-50m; E; 6'52"" time remaining"
EMFWOR_CAMC1-02_2019-07-03,EMFWOR_CAMC1-02,2019-07-03,2,1/0/00,540,1,10,PAH,PAH,JRS,0742 FC drum ~50-150m NW of PT. 0434 sweet talk ~50-100m N of PT. 0033 FC drum NW of PT again ~50-70m. Visually confirmed the drumming was the female.
EMFWOR_CAMC1-02_2020-06-01,EMFWOR_CAMC1-02,2020-06-01,1,1/0/00,540,0,9,TES,TES,MEW,"drumming before start. Heard drumming then went ot look and WHWO f. First heard at 40deg, flew off at 320deg. Got clear visual and f WHWO came in close to pt 2. It came in and left to the N of pt 2."
EMFWOR_CAMC1-02_2020-06-22,EMFWOR_CAMC1-02,2020-06-22,2,1/0/00,540,0,20,JAB,JAB,MEW,"AMRO, TUVU overheard pretty quiet; M HAWO flew in after survey and had lunch w/me"
EMFWOR_CAMC1-02_2021-05-26,EMFWOR_CAMC1-02,2021-05-26,1,1/0/00,540,0,3,JGD,JGD,JGD,"HAWO CA > 150m 9prob pt 1 bird), PIWO CA 50-150m"
EMFWOR_CAMC1-02_2021-06-21,EMFWOR_CAMC1-02,2021-06-21,2,1/0/00,540,0,26,ALC,ALC,ALC,
EMFWOR_CAMC1-03_2015-06-02,EMFWOR_CAMC1-03,2015-06-02,1,1/0/00,270,1,11,PEJ,PEJ,MJR,
EMFWOR_CAMC1-03_2015-06-22,EMFWOR_CAMC1-03,2015-06-22,2,1/0/00,270,0,15,DLM,DLM,PEJ,
EMFWOR_CAMC1-03_2016-05-13,EMFWOR_CAMC1-03,2016-05-13,1,1/0/00,540,0,12,LNY,LNY,NSD,Paused 4:09 drumming to the S.  Confirmed HAWO
